sec_code,name,market,sector33,period_end,scope,price,market_cap,avg_volume_3m,dividend_ttm,dividend_yield_pct,roe_pct,equity_ratio_pct,current_ratio_pct,revenue_change_pct,operating_margin_pct,dps_yuho,dps_diff_pct,result
2148,アイティメディア,プライム（内国株式）,サービス業,2026-03-31,連結,1256.0,26530362400.0,54050.769230769234,100.0,7.961783439490445,13.21,82.19999999999999,469.92724571068345,2.713865239979829,21.240546911788662,100.0,0.0,全条件充足
6307,サンセイ,スタンダード（内国株式）,機械,2026-03-31,連結,478.0,4296120600.0,21424.615384615383,30.0,6.2761506276150625,15.4,71.7,294.3996189484659,56.85420147248497,14.835368718240845,30.0,0.0,全条件充足
7595,アルゴグラフィックス,プライム（内国株式）,情報・通信業,2026-03-31,連結,1346.0,107680000000.0,233875.38461538462,80.0,5.943536404160475,36.2,60.3,233.8642292929287,54.85746006806704,15.02288293607339,80.0,0.0,全条件充足
1384,ホクリヨウ,スタンダード（内国株式）,水産・農林業,2026-03-31,個別,2213.0,18719767000.0,19473.846153846152,130.0,5.87437867148667,24.4,74.9,218.4187850064627,50.445992577641775,21.486995282814732,130.0,0.0,全条件充足
9744,メイテックグループホールディングス,プライム（内国株式）,サービス業,2026-03-31,連結,3339.0,260442000000.0,352409.23076923075,196.0,5.870020964360587,30.86,54.3,296.7731421121252,28.510360276274028,14.45535493804744,196.0,0.0,全条件充足
5729,日本精鉱,スタンダード（内国株式）,非鉄金属,2026-03-31,連結,1786.0,4654137400.0,29707.69230769231,100.0,5.599104143337066,30.8,62.5,249.06931467667675,139.01701745154247,14.87957394309796,400.0,-75.0,全条件充足
2124,ジェイエイシーリクルートメント,プライム（内国株式）,サービス業,2025-12-31,連結,984.0,162908284800.0,585093.8461538461,55.0,5.589430894308943,41.5,72.3,320.49288192367504,85.45388701110575,25.348781704962136,36.0,52.77777777777777,全条件充足
8613,丸三証券,プライム（内国株式）,証券、商品先物取引業,2026-03-31,個別,1265.0,85258470000.0,271956.92307692306,70.0,5.533596837944664,10.13,57.98,207.7046189302519,16.36314943760042,24.74108170310702,70.0,0.0,全条件充足
6539,ＭＳ－Ｊａｐａｎ,プライム（内国株式）,サービス業,2026-03-31,連結,1014.0,25348174800.0,49976.92307692308,56.0,5.522682445759369,10.8,88.1,532.1293313879248,103.44787680533267,21.886726725108858,56.0,0.0,全条件充足
5015,ビーピー・カストロール,スタンダード（内国株式）,石油・石炭製品,2025-12-31,個別,1004.0,23067089756.0,11304.615384615385,54.0,5.378486055776892,10.5,77.60000000000001,425.2356533102473,32.44415532777851,10.630904512196592,46.0,17.391304347826097,全条件充足
6535,アイモバイル,プライム（内国株式）,サービス業,2025-07-31,連結,515.0,29945801820.0,466047.6923076923,27.0,5.242718446601942,18.7,59.3,218.42925219941347,85.71428571428572,19.198253437383872,26.0,3.8461538461538547,全条件充足
8624,いちよし証券,プライム（内国株式）,証券、商品先物取引業,2026-03-31,連結,1705.0,64672355000.0,132795.38461538462,89.0,5.219941348973607,15.0,56.2,203.83256205300802,25.460670716145174,25.06204483502177,89.0,0.0,全条件充足
2379,ディップ,プライム（内国株式）,サービス業,2026-02-28,連結,1880.0,113063200000.0,295558.46153846156,95.0,5.053191489361701,16.400000000000002,73.7,276.658050113752,38.81401351223792,16.61313669540056,95.0,0.0,全条件充足
3640,電算,スタンダード（内国株式）,情報・通信業,2026-03-31,連結,2778.0,16215741600.0,13933.846153846154,140.0,5.03959683225342,30.9,63.3,215.5632142951172,61.715433459241844,22.497601944084973,140.0,0.0,全条件充足
5195,バンドー化学,プライム（内国株式）,ゴム製品,2026-03-31,連結,2412.0,106641756000.0,58816.92307692308,120.0,4.975124378109453,12.1,70.19999999999999,203.4719947592532,27.215608465608465,10.123514762236178,120.0,0.0,全条件充足
5445,東京鐵鋼,プライム（内国株式）,鉄鋼,2026-03-31,連結,2015.0,51051868725.0,139238.46153846153,99.999996,4.9627789578163775,13.1,78.8,336.0098657166347,9.761079756086488,16.60049627791563,300.0,-66.666668,全条件充足
9416,ビジョン,プライム（内国株式）,情報・通信業,2025-12-31,連結,1058.0,53893038800.0,404073.8461538461,52.0,4.914933837429111,23.6,69.19999999999999,344.125656959238,115.52791730017789,16.572090222592806,50.0,4.0000000000000036,全条件充足
3393,スターティアホールディングス,プライム（内国株式）,卸売業,2026-03-31,連結,3015.0,30874806000.0,27275.384615384617,145.0,4.809286898839138,29.0,54.0,220.54497428477634,48.58522958185798,13.630566903089086,145.0,0.0,全条件充足
5208,有沢製作所,プライム（内国株式）,化学,2026-03-31,連結,2574.0,86494122000.0,228404.61538461538,122.0,4.73970473970474,10.1,62.5,202.66878320150775,31.063612522917673,10.279578212982965,122.0,0.0,全条件充足
4743,アイティフォー,プライム（内国株式）,情報・通信業,2026-03-31,連結,1690.0,47171111000.0,81823.07692307692,80.0,4.733727810650888,13.89,73.6,330.38203701634995,35.71548922430505,16.703552512570667,80.0,0.0,全条件充足
4928,ノエビアホールディングス,プライム（内国株式）,化学,2025-09-30,連結,4875.0,166510500000.0,103813.84615384616,230.0,4.717948717948718,15.0,70.3,496.4354625774347,26.236542362303016,17.11111797787529,230.0,0.0,全条件充足
6417,ＳＡＮＫＹＯ,プライム（内国株式）,機械,2026-03-31,連結,1911.0,439530000000.0,987044.6153846154,90.0,4.709576138147567,17.599999999999998,86.5,826.6743358377971,111.19176968311395,34.86616334934797,90.0,0.0,全条件充足
7775,大研医器,スタンダード（内国株式）,精密機器,2026-03-31,個別,426.0,13563840000.0,29307.69230769231,20.0,4.694835680751173,12.1,68.2,258.20481753315795,20.497074917542335,12.414944965418274,20.0,0.0,全条件充足
8898,センチュリー２１・ジャパン,スタンダード（内国株式）,不動産業,2026-03-31,個別,1135.0,12853875000.0,2996.923076923077,53.0,4.669603524229075,12.6,84.7,599.5973581273154,15.386714485153895,24.75719214922445,53.0,0.0,全条件充足
6436,アマノ,プライム（内国株式）,機械,2026-03-31,連結,3864.0,274754082456.0,255509.23076923078,180.0,4.658385093167702,14.7,71.8,287.431070988157,49.006577780780034,12.779159842916807,180.0,0.0,全条件充足
6088,シグマクシス・ホールディングス,プライム（内国株式）,サービス業,2026-03-31,連結,560.0,48160000000.0,548493.8461538461,26.0,4.642857142857143,27.800000000000004,83.6,353.52561199017595,52.232254846616975,25.449677846150426,26.0,0.0,全条件充足
